subject,question_no,chapter,detected_concept,review_action,reason,example_policy,examples_count,quick_points_count
PYTHON,27,제3장 숫자 연산과 대입 연산,비교·논리 연산,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,28,제3장 숫자 연산과 대입 연산,비교·논리 연산,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,29,제3장 숫자 연산과 대입 연산,숫자 연산자와 우선순위,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,30,제3장 숫자 연산과 대입 연산,숫자 연산자와 우선순위,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,31,제4장 문자열 처리,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,32,제4장 문자열 처리,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,33,제4장 문자열 처리,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,34,제4장 문자열 처리,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,35,제4장 문자열 처리,split/join/find/replace/in,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,36,제4장 문자열 처리,split/join/find/replace/in,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,37,제4장 문자열 처리,split/join/find/replace/in,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,38,제4장 문자열 처리,split/join/find/replace/in,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,39,제4장 문자열 처리,split/join/find/replace/in,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,40,제4장 문자열 처리,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,41,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,42,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,43,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,44,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,45,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,46,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,47,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,48,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,49,제5장 리스트 기초,리스트 컴프리헨션,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,50,제5장 리스트 기초,리스트 인덱싱과 메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,51,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,52,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,53,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,54,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,55,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,56,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,57,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,58,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,59,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,60,제6장 튜플과 set,튜플과 set,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,61,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,62,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,63,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,64,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,65,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,66,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,67,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,68,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,69,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,70,제7장 딕셔너리 기초,딕셔너리와 items,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,71,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,72,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,73,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,74,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,75,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,76,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,77,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,78,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,79,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,80,제8장 인덱싱과 슬라이싱,문자열 인덱싱·슬라이싱·메서드,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,81,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,82,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,83,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,84,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,85,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,86,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,87,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,88,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,89,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,90,제9장 조건문,조건문과 삼항 표현식,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,91,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,92,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,93,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,94,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,95,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,96,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,97,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,98,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,99,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,100,제10장 반복문 for / while,반복문과 흐름 제어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
PYTHON,101,"제11장 range, enumerate, zip",range enumerate zip,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,102,"제11장 range, enumerate, zip",range enumerate zip,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,103,"제11장 range, enumerate, zip",range enumerate zip,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
PYTHON,104,"제11장 range, enumerate, zip",range enumerate zip,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
