subject,question_no,chapter,detected_concept,review_action,reason,example_policy,examples_count,quick_points_count
JAVA,113,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,114,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,115,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,116,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,117,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,118,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,119,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,120,제12장 오버로딩과 오버라이딩,Java 오버로딩과 오버라이딩,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,121,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,122,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,123,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,124,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,125,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,126,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,127,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,128,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,129,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,130,제13장 인터페이스와 다형성,Java 인터페이스와 다형성,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,1,3
JAVA,131,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,132,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,133,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,134,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,135,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,136,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,137,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,138,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,139,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,140,제14장 오류 찾기와 코드 수정,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,141,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,142,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,143,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,144,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,145,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,146,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,147,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,148,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,149,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
JAVA,150,제15장 실전 코드 실행 결과,Java 오류 찾기와 실전 흐름,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,1,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,2,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,3,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,4,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,5,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,6,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,7,제1장 Linux 기본 개념과 터미널 명령어,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,8,제1장 Linux 기본 개념과 터미널 명령어,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,9,제1장 Linux 기본 개념과 터미널 명령어,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,10,제1장 Linux 기본 개념과 터미널 명령어,기본 명령어,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,11,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,12,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,13,제2장 디렉터리 이동과 경로 확인,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,14,제2장 디렉터리 이동과 경로 확인,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,15,제2장 디렉터리 이동과 경로 확인,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,16,제2장 디렉터리 이동과 경로 확인,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,17,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,18,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,19,제2장 디렉터리 이동과 경로 확인,파일·디렉터리 조작,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,20,제2장 디렉터리 이동과 경로 확인,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,21,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,22,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,23,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,24,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,25,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,26,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,27,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,28,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,29,제3장 절대경로와 상대경로,경로와 디렉터리 이동,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,30,제3장 절대경로와 상대경로,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,31,제4장 파일·디렉터리 조회,파일·디렉터리 조회,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,32,제4장 파일·디렉터리 조회,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,33,제4장 파일·디렉터리 조회,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,34,제4장 파일·디렉터리 조회,파일·디렉터리 조회,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,35,제4장 파일·디렉터리 조회,파일·디렉터리 조회,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,36,제4장 파일·디렉터리 조회,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
LINUX,37,제4장 파일·디렉터리 조회,파일·디렉터리 조회,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,38,제4장 파일·디렉터리 조회,파일·디렉터리 조회,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,39,제4장 파일·디렉터리 조회,파일·디렉터리 조회,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,2,3
LINUX,40,제4장 파일·디렉터리 조회,경로 기호,전수 검토 후 학습하기 재매칭,"실제 문제 코드/지문 기준으로 핵심 개념, 예시, 풀이 순서, 자주 하는 실수를 다시 맞춤",문제와 같은 코드·숫자·문자열을 그대로 반복하지 않고 같은 개념의 다른 예시 사용,3,3
